match_id,competition,season,match_date,team,player,minute,second,period,shot_x,shot_y,goal,outcome,body_part,shot_type,technique,play_pattern,set_piece,open_play,penalty,free_kick,one_on_one,first_time,open_goal,aerial_won,follows_dribble,assisted,assist_type,assist_cross,assist_through_ball,assist_cutback,statsbomb_xg
3754261,Premier League,2015/2016,2016-02-14,Arsenal,Daniel Nii Tackie Mensah Welbeck,94,29,2,112.9,42.3,1,Goal,Head,Open Play,Normal,From Free Kick,True,False,False,False,False,False,False,False,False,True,pass,False,False,False,0.19556941
3754262,Premier League,2015/2016,2016-04-09,Aston Villa,Idrissa Gana Gueye,2,28,1,101.7,39.4,0,Off T,Right Foot,Open Play,Half Volley,Regular Play,False,True,False,False,False,True,False,False,False,True,cross,True,False,False,0.1052825
3754262,Premier League,2015/2016,2016-04-09,AFC Bournemouth,Lewis Grabban,4,59,1,96.7,44.6,0,Saved,Right Foot,Open Play,Normal,Regular Play,False,True,False,False,False,False,False,False,False,True,pass,False,False,False,0.07588574
3754262,Premier League,2015/2016,2016-04-09,AFC Bournemouth,Max-Alain Gradel,5,34,1,97.5,46.3,0,Blocked,Right Foot,Open Play,Half Volley,From Corner,True,False,False,False,False,True,False,False,False,False,,False,False,False,0.031074584
3754262,Premier League,2015/2016,2016-04-09,AFC Bournemouth,Charlie Daniels,10,35,1,104.1,27.9,0,Blocked,Left Foot,Open Play,Normal,Regular Play,False,True,False,False,False,False,False,False,False,False,,False,False,False,0.048393
3754262,Premier League,2015/2016,2016-04-09,Aston Villa,Ashley Westwood,14,55,1,94.1,44.4,0,Off T,Right Foot,Open Play,Half Volley,Regular Play,False,True,False,False,False,False,False,False,False,False,,False,False,False,0.026319666
3754262,Premier League,2015/2016,2016-04-09,AFC Bournemouth,Dan Gosling,19,58,1,96.4,46.6,0,Off T,Right Foot,Open Play,Normal,Regular Play,False,True,False,False,False,False,False,False,False,True,pass,False,False,False,0.045352228
3754262,Premier League,2015/2016,2016-04-09,Aston Villa,Kieran Richardson,27,54,1,100.6,28.3,0,Off T,Left Foot,Open Play,Normal,Regular Play,False,True,False,False,False,True,False,False,False,True,pass,False,False,False,0.036155682
3754262,Premier League,2015/2016,2016-04-09,AFC Bournemouth,Tommy Elphick,37,39,1,110.1,44.6,0,Blocked,Head,Open Play,Normal,From Corner,True,False,False,False,False,False,False,True,False,True,cross,True,False,False,0.04777041
3754262,Premier League,2015/2016,2016-04-09,AFC Bournemouth,Joshua King,39,8,1,109.8,42.2,0,Wayward,Right Foot,Open Play,Overhead Kick,From Free Kick,True,False,False,False,False,True,False,False,False,True,cross,True,False,False,0.06461911
3754262,Premier League,2015/2016,2016-04-09,AFC Bournemouth,Steve Cook,46,21,1,114.8,46.7,1,Goal,Right Foot,Open Play,Normal,From Corner,True,False,False,False,False,True,False,False,False,True,cross,True,False,True,0.16809697
3754262,Premier League,2015/2016,2016-04-09,Aston Villa,Ciaran Clark,48,46,2,110.6,47.6,0,Off T,Head,Open Play,Normal,From Corner,True,False,False,False,False,False,False,True,False,True,pass,False,False,False,0.03158191
3754262,Premier League,2015/2016,2016-04-09,AFC Bournemouth,Matt Ritchie,60,46,2,110.7,39.1,0,Off T,Left Foot,Open Play,Volley,From Corner,True,False,False,False,False,True,False,False,False,True,pass,False,False,False,0.06720483
3754262,Premier League,2015/2016,2016-04-09,AFC Bournemouth,Andrew Surman,66,35,2,98.9,50.5,0,Blocked,Left Foot,Free Kick,Normal,From Free Kick,True,False,False,True,False,False,False,False,False,False,,False,False,False,0.07214366
3754262,Premier League,2015/2016,2016-04-09,AFC Bournemouth,Andrew Surman,66,45,2,97.6,37.3,0,Wayward,Left Foot,Open Play,Volley,From Free Kick,True,False,False,False,False,True,False,False,False,False,,False,False,False,0.034104597
3754262,Premier League,2015/2016,2016-04-09,AFC Bournemouth,Joshua King,73,29,2,108.2,52.1,1,Goal,Right Foot,Open Play,Normal,From Throw In,False,True,False,False,True,False,False,False,False,False,,False,False,False,0.25482243
3754262,Premier League,2015/2016,2016-04-09,Aston Villa,Ciaran Clark,75,16,2,114.5,46.8,0,Off T,Head,Open Play,Normal,From Corner,True,False,False,False,False,False,False,True,False,True,pass,False,False,False,0.09432655
3754262,Premier League,2015/2016,2016-04-09,AFC Bournemouth,Steve Cook,80,0,2,113.6,40.6,0,Off T,Head,Open Play,Normal,From Corner,True,False,False,False,False,False,False,True,False,True,pass,False,False,False,0.10828865
3754262,Premier League,2015/2016,2016-04-09,Aston Villa,Jordan Ayew,84,15,2,101.3,40.7,1,Goal,Right Foot,Open Play,Normal,From Throw In,False,True,False,False,False,False,False,False,False,True,pass,False,False,False,0.108730584
3754262,Premier League,2015/2016,2016-04-09,Aston Villa,Rudy Gestede,90,44,2,109.3,45.0,0,Blocked,Head,Open Play,Normal,From Corner,True,False,False,False,False,False,False,True,False,True,cross,True,False,False,0.040830065
3754263,Premier League,2015/2016,2015-10-24,Leicester City,Marc Albrighton,6,58,1,95.8,47.1,0,Post,Left Foot,Open Play,Normal,Regular Play,False,True,False,False,False,False,False,False,False,True,pass,False,False,False,0.034826558
3754263,Premier League,2015/2016,2015-10-24,Leicester City,Riyad Mahrez,7,1,1,112.9,51.7,0,Off T,Right Foot,Open Play,Normal,Regular Play,False,True,False,False,False,True,False,False,False,False,,False,False,False,0.14893347
3754263,Premier League,2015/2016,2015-10-24,Leicester City,Riyad Mahrez,9,15,1,92.7,33.7,0,Blocked,Left Foot,Free Kick,Normal,From Free Kick,True,False,False,True,False,False,False,False,False,False,,False,False,False,0.058653798
3754263,Premier League,2015/2016,2015-10-24,Leicester City,Riyad Mahrez,9,17,1,93.9,33.2,0,Saved,Left Foot,Open Play,Half Volley,From Free Kick,True,False,False,False,False,False,False,False,False,False,,False,False,False,0.019678028
3754263,Premier League,2015/2016,2015-10-24,Leicester City,Jeffrey Schlupp,14,22,1,99.9,34.4,0,Blocked,Left Foot,Open Play,Normal,From Throw In,False,True,False,False,False,False,False,False,False,True,pass,False,False,False,0.046865378
3754263,Premier League,2015/2016,2015-10-24,Leicester City,N''Golo Kanté,14,53,1,89.3,27.1,0,Off T,Right Foot,Open Play,Normal,From Throw In,False,True,False,False,False,False,False,False,False,False,,False,False,False,0.011671192
3754263,Premier League,2015/2016,2015-10-24,Leicester City,Danny Drinkwater,16,21,1,94.5,33.4,0,Saved,Right Foot,Open Play,Normal,From Throw In,False,True,False,False,False,False,False,False,False,True,pass,False,False,False,0.0345214
3754263,Premier League,2015/2016,2015-10-24,Crystal Palace,Yannick Bolasie Yala,22,45,1,96.0,23.6,0,Blocked,Right Foot,Open Play,Normal,Regular Play,False,True,False,False,False,False,False,False,False,True,pass,False,False,False,0.02072375
3754263,Premier League,2015/2016,2015-10-24,Crystal Palace,Yohan Cabaye,36,57,1,91.6,28.6,0,Saved,Right Foot,Open Play,Normal,From Throw In,False,True,False,False,False,False,False,False,False,True,pass,False,False,False,0.019428752
3754263,Premier League,2015/2016,2015-10-24,Crystal Palace,Scott Dann,46,46,2,108.9,41.2,0,Off T,Head,Open Play,Normal,From Corner,True,False,False,False,False,False,False,True,False,True,pass,False,False,False,0.039717477
3754263,Premier League,2015/2016,2015-10-24,Leicester City,Jeffrey Schlupp,56,3,2,94.5,39.5,0,Off T,Left Foot,Open Play,Normal,From Free Kick,True,False,False,False,False,False,False,False,False,True,pass,False,False,False,0.034532085
3754263,Premier League,2015/2016,2015-10-24,Leicester City,Jamie Vardy,58,54,2,116.9,42.9,1,Goal,Right Foot,Open Play,Half Volley,From Counter,False,True,False,False,False,False,True,False,False,True,through_ball,False,True,False,0.8103955
3754263,Premier League,2015/2016,2015-10-24,Crystal Palace,Bakary Sako,69,5,2,98.2,61.6,0,Saved,Left Foot,Open Play,Normal,Regular Play,False,True,False,False,False,False,False,False,False,True,pass,False,False,False,0.009285258
3754263,Premier League,2015/2016,2015-10-24,Leicester City,Jamie Vardy,69,52,2,96.9,42.7,0,Blocked,Right Foot,Open Play,Normal,From Counter,False,True,False,False,False,False,False,False,False,False,,False,False,False,0.049173098
3754263,Premier League,2015/2016,2015-10-24,Leicester City,Jamie Vardy,73,17,2,99.7,25.5,0,Off T,Right Foot,Open Play,Normal,From Counter,False,True,False,False,False,False,False,False,False,True,pass,False,False,False,0.033865552
3754263,Premier League,2015/2016,2015-10-24,Crystal Palace,Yannick Bolasie Yala,76,34,2,92.3,26.1,0,Blocked,Right Foot,Open Play,Normal,From Throw In,False,True,False,False,False,False,False,False,False,True,pass,False,False,False,0.01631054
3754263,Premier League,2015/2016,2015-10-24,Crystal Palace,Patrick Bamford,77,9,2,111.9,41.5,0,Saved,Head,Open Play,Normal,From Corner,True,False,False,False,False,False,False,True,False,True,pass,False,False,False,0.07164438
3754263,Premier League,2015/2016,2015-10-24,Crystal Palace,Patrick Bamford,82,47,2,101.2,48.8,0,Saved,Left Foot,Open Play,Normal,Regular Play,False,True,False,False,False,False,False,False,False,False,,False,False,False,0.08008632
3754263,Premier League,2015/2016,2015-10-24,Crystal Palace,Yohan Cabaye,85,51,2,102.8,30.7,0,Wayward,Right Foot,Open Play,Overhead Kick,From Throw In,False,True,False,False,False,True,False,False,False,True,pass,False,False,False,0.044193834
3754263,Premier League,2015/2016,2015-10-24,Crystal Palace,James McArthur,88,55,2,93.2,34.4,0,Off T,Left Foot,Open Play,Normal,Regular Play,False,True,False,False,False,False,False,False,False,False,,False,False,False,0.025209622
3754263,Premier League,2015/2016,2015-10-24,Crystal Palace,Yohan Cabaye,91,21,2,103.7,44.4,0,Off T,Right Foot,Open Play,Volley,From Free Kick,True,False,False,False,False,True,False,False,False,False,,False,False,False,0.04406642
3754263,Premier League,2015/2016,2015-10-24,Leicester City,Jeffrey Schlupp,93,20,2,105.8,27.7,0,Blocked,Left Foot,Open Play,Normal,From Throw In,False,True,False,False,False,False,False,False,False,False,,False,False,False,0.046284627
3754264,Premier League,2015/2016,2016-02-13,Chelsea,Nemanja Matić,1,24,1,98.4,52.5,0,Off T,Left Foot,Open Play,Half Volley,From Free Kick,True,False,False,False,False,True,False,False,False,False,,False,False,False,0.025694937
3754264,Premier League,2015/2016,2016-02-13,Chelsea,Diego da Silva Costa,4,7,1,112.7,50.1,1,Goal,Right Foot,Open Play,Normal,From Free Kick,True,False,False,False,False,True,False,False,False,True,pass,False,False,False,0.11089865
3754264,Premier League,2015/2016,2016-02-13,Chelsea,Pedro Eliezer Rodríguez Ledesma,8,21,1,98.6,39.3,1,Goal,Left Foot,Open Play,Normal,From Free Kick,True,False,False,False,True,False,False,False,False,False,,False,False,False,0.21196997
3754264,Premier League,2015/2016,2016-02-13,Newcastle United,Jonjo Shelvey,10,26,1,92.6,32.3,0,Blocked,Right Foot,Open Play,Half Volley,Regular Play,False,True,False,False,False,False,False,False,False,True,pass,False,False,False,0.028058482
3754264,Premier League,2015/2016,2016-02-13,Newcastle United,Andros Townsend,11,9,1,98.5,28.1,0,Saved,Right Foot,Open Play,Normal,Regular Play,False,True,False,False,False,False,False,False,False,True,pass,False,False,False,0.037344325
3754264,Premier League,2015/2016,2016-02-13,Newcastle United,Moussa Sissoko,14,33,1,109.6,45.2,0,Saved Off Target,Head,Open Play,Normal,From Free Kick,True,False,False,False,False,False,False,True,False,True,pass,False,False,False,0.037311804
3754264,Premier League,2015/2016,2016-02-13,Chelsea,Willian Borges da Silva,16,11,1,113.5,33.2,1,Goal,Left Foot,Open Play,Normal,Regular Play,False,True,False,False,False,True,False,False,False,True,through_ball,False,True,False,0.35864905
3754264,Premier League,2015/2016,2016-02-13,Chelsea,Branislav Ivanović,24,32,1,105.4,44.0,0,Blocked,Left Foot,Open Play,Normal,Regular Play,False,True,False,False,False,True,False,False,False,True,cross,True,False,False,0.15745965
3754264,Premier League,2015/2016,2016-02-13,Chelsea,Branislav Ivanović,25,13,1,113.5,33.9,0,Wayward,Head,Open Play,Normal,From Corner,True,False,False,False,False,False,False,True,False,True,pass,False,False,False,0.05482941
3754264,Premier League,2015/2016,2016-02-13,Chelsea,John Terry,31,5,1,114.1,49.1,0,Blocked,Head,Open Play,Normal,From Corner,True,False,False,False,False,False,False,False,False,True,pass,False,False,False,0.06409552
3754264,Premier League,2015/2016,2016-02-13,Newcastle United,Georginio Wijnaldum,34,45,1,108.3,41.1,0,Saved,Right Foot,Open Play,Half Volley,From Free Kick,True,False,False,False,False,True,False,False,False,True,cross,True,False,True,0.11567017
3754264,Premier League,2015/2016,2016-02-13,Chelsea,Pedro Eliezer Rodríguez Ledesma,36,22,1,101.6,43.1,0,Saved,Left Foot,Open Play,Normal,Regular Play,False,True,False,False,False,False,False,False,False,True,pass,False,False,False,0.29557475
3754264,Premier League,2015/2016,2016-02-13,Newcastle United,Jonjo Shelvey,44,24,1,93.8,30.5,0,Blocked,Left Foot,Open Play,Normal,From Throw In,False,True,False,False,False,False,False,False,False,False,,False,False,False,0.022936994
3754264,Premier League,2015/2016,2016-02-13,Chelsea,Willian Borges da Silva,46,4,1,96.5,25.1,0,Saved,Right Foot,Free Kick,Normal,From Free Kick,True,False,False,True,False,False,False,False,False,False,,False,False,False,0.03903947
3754264,Premier League,2015/2016,2016-02-13,Newcastle United,Aleksandar Mitrović,51,13,2,111.3,44.5,0,Blocked,Right Foot,Open Play,Backheel,From Throw In,False,True,False,False,False,True,False,False,False,True,cross,True,False,False,0.10428674
3754264,Premier League,2015/2016,2016-02-13,Newcastle United,Jonjo Shelvey,51,14,2,110.2,38.7,0,Blocked,Right Foot,Open Play,Normal,From Throw In,False,True,False,False,False,True,False,False,False,False,,False,False,False,0.12220436
3754264,Premier League,2015/2016,2016-02-13,Newcastle United,Jonjo Shelvey,56,32,2,100.5,44.5,0,Blocked,Right Foot,Open Play,Normal,Regular Play,False,True,False,False,False,True,False,False,False,True,cross,True,False,False,0.05411111
3754264,Premier League,2015/2016,2016-02-13,Newcastle United,Aleksandar Mitrović,57,19,2,106.7,52.4,0,Off T,Right Foot,Open Play,Half Volley,Regular Play,False,True,False,False,False,False,False,False,False,False,,False,False,False,0.04541247
3754264,Premier League,2015/2016,2016-02-13,Chelsea,Pedro Eliezer Rodríguez Ledesma,58,17,2,104.0,33.6,1,Goal,Right Foot,Open Play,Half Volley,From Goal Kick,False,True,False,False,True,False,False,False,False,True,through_ball,False,True,False,0.35209903
3754264,Premier League,2015/2016,2016-02-13,Chelsea,Bertrand Isidore Traoré,78,25,2,98.3,40.1,0,Blocked,Left Foot,Open Play,Normal,Regular Play,False,True,False,False,False,False,False,False,False,False,,False,False,False,0.05164867
3754264,Premier League,2015/2016,2016-02-13,Chelsea,Francesc Fàbregas i Soler,78,48,2,96.4,38.7,0,Blocked,Right Foot,Open Play,Normal,Regular Play,False,True,False,False,False,True,False,False,False,True,pass,False,False,False,0.0465094
3754264,Premier League,2015/2016,2016-02-13,Chelsea,Abdul Rahman Baba,78,55,2,96.3,28.3,0,Off T,Right Foot,Open Play,Normal,Regular Play,False,True,False,False,False,False,False,False,False,True,pass,False,False,False,0.033304937
3754264,Premier League,2015/2016,2016-02-13,Chelsea,Bertrand Isidore Traoré,82,47,2,113.0,43.4,1,Goal,Left Foot,Open Play,Normal,From Throw In,False,True,False,False,False,True,False,False,False,True,cross,True,False,False,0.43902954
3754264,Premier League,2015/2016,2016-02-13,Newcastle United,Andros Townsend,89,11,2,98.0,44.5,1,Goal,Left Foot,Open Play,Normal,From Counter,False,True,False,False,False,False,False,False,False,True,pass,False,False,False,0.08442599
3754265,Premier League,2015/2016,2015-11-08,Arsenal,Alexis Alejandro Sánchez Sánchez,15,31,1,109.2,30.1,0,Blocked,Right Foot,Open Play,Normal,Regular Play,False,True,False,False,False,True,False,False,False,False,,False,False,False,0.08123945
3754265,Premier League,2015/2016,2015-11-08,Tottenham Hotspur,Mousa Sidi Yaya Dembélé,18,32,1,102.5,25.7,0,Blocked,Left Foot,Open Play,Normal,From Goal Kick,False,True,False,False,False,False,False,False,False,False,,False,False,False,0.032360576
3754265,Premier League,2015/2016,2015-11-08,Tottenham Hotspur,Christian Dannemann Eriksen,19,0,1,101.2,18.5,0,Off T,Right Foot,Open Play,Normal,From Corner,True,False,False,False,False,True,False,False,False,True,pass,False,False,False,0.009532889
3754265,Premier League,2015/2016,2015-11-08,Tottenham Hotspur,Eric Dier,24,34,1,111.4,49.0,0,Off T,Head,Open Play,Normal,From Free Kick,True,False,False,False,True,False,False,False,False,True,cross,True,False,False,0.096769296
3754265,Premier League,2015/2016,2015-11-08,Tottenham Hotspur,Danny Rose,27,10,1,102.6,28.2,0,Off T,Right Foot,Open Play,Half Volley,Regular Play,False,True,False,False,False,True,False,False,False,False,,False,False,False,0.06955294
3754265,Premier League,2015/2016,2015-11-08,Tottenham Hotspur,Harry Kane,31,47,1,110.9,29.5,1,Goal,Right Foot,Open Play,Normal,Regular Play,False,True,False,False,False,True,False,False,False,True,through_ball,False,True,False,0.26482624
3754265,Premier League,2015/2016,2015-11-08,Arsenal,Alexis Alejandro Sánchez Sánchez,38,18,1,112.0,42.8,0,Saved,Right Foot,Open Play,Normal,Regular Play,False,True,False,False,False,True,False,False,False,True,pass,False,False,False,0.39932612
3754265,Premier League,2015/2016,2015-11-08,Tottenham Hotspur,Harry Kane,44,12,1,107.5,58.5,0,Saved,Right Foot,Open Play,Normal,Regular Play,False,True,False,False,False,False,False,False,False,True,pass,False,False,False,0.013356982
3754265,Premier League,2015/2016,2015-11-08,Arsenal,Joel Nathaniel Campbell Samuels,47,40,2,101.0,55.0,0,Saved,Left Foot,Open Play,Normal,From Free Kick,True,False,False,False,False,False,False,False,False,True,pass,False,False,False,0.034040026
3754265,Premier League,2015/2016,2015-11-08,Tottenham Hotspur,Christian Dannemann Eriksen,50,53,2,108.6,59.1,0,Blocked,Right Foot,Open Play,Normal,From Free Kick,True,False,False,False,False,False,False,False,False,True,pass,False,False,False,0.0121305995
3754265,Premier League,2015/2016,2015-11-08,Arsenal,Olivier Giroud,53,36,2,115.5,41.3,0,Post,Head,Open Play,Normal,From Free Kick,True,False,False,False,True,False,False,False,False,True,cross,True,False,False,0.28510943
3754265,Premier League,2015/2016,2015-11-08,Arsenal,Laurent Koscielny,57,38,2,107.2,47.1,0,Off T,Head,Open Play,Normal,From Free Kick,True,False,False,False,False,False,False,True,False,True,pass,False,False,False,0.025913833
3754265,Premier League,2015/2016,2015-11-08,Arsenal,Olivier Giroud,59,43,2,115.2,43.5,0,Off T,Head,Open Play,Normal,From Corner,True,False,False,False,False,False,False,False,False,True,pass,False,False,False,0.21826145
3754265,Premier League,2015/2016,2015-11-08,Tottenham Hotspur,Christian Dannemann Eriksen,63,2,2,105.5,53.6,0,Saved,Right Foot,Open Play,Normal,Regular Play,False,True,False,False,False,True,False,False,False,True,cutback,False,False,True,0.06800058
3754265,Premier League,2015/2016,2015-11-08,Tottenham Hotspur,Bamidele Alli,63,5,2,107.3,26.5,0,Off T,Right Foot,Open Play,Half Volley,Regular Play,False,True,False,False,False,True,False,False,False,False,,False,False,False,0.046272874
3754265,Premier League,2015/2016,2015-11-08,Tottenham Hotspur,Harry Kane,63,42,2,107.9,54.7,0,Off T,Right Foot,Open Play,Normal,Regular Play,False,True,False,False,False,True,False,False,False,True,through_ball,False,True,False,0.058417954
3754265,Premier League,2015/2016,2015-11-08,Tottenham Hotspur,Eric Dier,64,50,2,108.6,33.4,0,Off T,Head,Open Play,Normal,From Corner,True,False,False,False,False,False,False,False,False,True,cross,True,False,False,0.073571905
3754265,Premier League,2015/2016,2015-11-08,Tottenham Hotspur,Christian Dannemann Eriksen,68,18,2,102.2,51.5,0,Blocked,Left Foot,Open Play,Normal,From Throw In,False,True,False,False,False,False,False,False,False,True,pass,False,False,False,0.061972298
3754265,Premier League,2015/2016,2015-11-08,Tottenham Hotspur,Toby Alderweireld,69,20,2,115.5,43.0,0,Saved,Head,Open Play,Normal,From Corner,True,False,False,False,False,False,False,False,False,True,pass,False,False,False,0.15529327
3754265,Premier League,2015/2016,2015-11-08,Tottenham Hotspur,Harry Kane,71,14,2,94.6,44.1,0,Off T,Right Foot,Open Play,Normal,Regular Play,False,True,False,False,False,False,False,False,False,False,,False,False,False,0.06538308
3754265,Premier League,2015/2016,2015-11-08,Arsenal,Kieran Gibbs,76,2,2,116.2,35.7,1,Goal,Left Foot,Open Play,Volley,Regular Play,False,True,False,False,False,True,False,False,False,True,cross,True,False,False,0.31126413
3754265,Premier League,2015/2016,2015-11-08,Arsenal,Per Mertesacker,78,14,2,109.9,44.3,0,Saved Off Target,Left Foot,Open Play,Volley,From Free Kick,True,False,False,False,False,True,False,False,False,True,cross,True,False,False,0.10778651
3754265,Premier League,2015/2016,2015-11-08,Arsenal,Olivier Giroud,78,35,2,107.6,38.0,0,Off T,Left Foot,Open Play,Half Volley,From Corner,True,False,False,False,False,True,False,False,False,True,pass,False,False,False,0.06198649
3754265,Premier League,2015/2016,2015-11-08,Arsenal,Olivier Giroud,83,5,2,109.6,42.1,0,Saved,Head,Open Play,Normal,From Corner,True,False,False,False,False,False,False,True,False,True,cross,True,False,False,0.049248997
3754265,Premier League,2015/2016,2015-11-08,Tottenham Hotspur,Harry Kane,89,52,2,106.9,24.5,0,Off T,Left Foot,Open Play,Normal,Regular Play,False,True,False,False,False,False,False,False,False,True,pass,False,False,False,0.04968506
3754265,Premier League,2015/2016,2015-11-08,Tottenham Hotspur,Harry Kane,93,32,2,101.0,18.2,0,Blocked,Right Foot,Open Play,Normal,From Free Kick,True,False,False,False,False,False,False,False,False,True,pass,False,False,False,0.009744493
3754266,Premier League,2015/2016,2015-09-27,Crystal Palace,Yannick Bolasie Yala,0,7,1,104.6,27.7,0,Wayward,Right Foot,Open Play,Normal,From Kick Off,False,True,False,False,False,False,False,False,False,True,pass,False,False,False,0.05528254
3754266,Premier League,2015/2016,2015-09-27,Watford,Etienne Capoue,2,54,1,97.7,63.0,0,Off T,Right Foot,Open Play,Half Volley,From Free Kick,True,False,False,False,False,False,False,False,False,True,pass,False,False,False,0.0069296383
3754266,Premier League,2015/2016,2015-09-27,Watford,Sebastian Prödl,4,49,1,116.3,37.8,0,Off T,Head,Open Play,Normal,From Corner,True,False,False,False,False,False,False,True,False,True,pass,False,False,False,0.2720638
3754266,Premier League,2015/2016,2015-09-27,Watford,Troy Deeney,11,10,1,100.6,20.9,0,Saved,Right Foot,Open Play,Normal,From Free Kick,True,False,False,False,False,False,False,False,False,True,pass,False,False,False,0.011204203
3754266,Premier League,2015/2016,2015-09-27,Crystal Palace,Brede Hangeland,12,32,1,115.6,39.7,0,Saved,Head,Open Play,Normal,From Free Kick,True,False,False,False,True,False,False,True,False,True,cross,True,False,False,0.31376508
3754266,Premier League,2015/2016,2015-09-27,Crystal Palace,Yohan Cabaye,17,38,1,96.3,23.7,0,Blocked,Right Foot,Free Kick,Normal,From Free Kick,True,False,False,True,False,False,False,False,False,False,,False,False,False,0.03670879
3754266,Premier League,2015/2016,2015-09-27,Crystal Palace,Jason Puncheon,17,40,1,93.0,29.7,0,Off T,Right Foot,Open Play,Half Volley,From Free Kick,True,False,False,False,False,False,False,False,False,False,,False,False,False,0.0148997065
3754266,Premier League,2015/2016,2015-09-27,Watford,Odion Jude Ighalo,21,49,1,112.7,44.3,0,Wayward,Head,Open Play,Normal,From Free Kick,True,False,False,False,False,False,False,True,False,True,cross,True,False,False,0.12069201
3754266,Premier League,2015/2016,2015-09-27,Watford,Allan Romeo Nyom,25,0,1,100.6,48.8,0,Blocked,Left Foot,Open Play,Normal,From Throw In,False,True,False,False,False,False,False,False,False,True,pass,False,False,False,0.04674528
3754266,Premier League,2015/2016,2015-09-27,Watford,Odion Jude Ighalo,27,59,1,107.5,43.1,0,Wayward,Head,Open Play,Normal,From Free Kick,True,False,False,False,False,False,False,True,False,True,pass,False,False,False,0.047835212
3754266,Premier League,2015/2016,2015-09-27,Watford,Troy Deeney,29,23,1,113.1,43.2,0,Off T,Head,Open Play,Normal,Regular Play,False,True,False,False,False,False,False,True,False,True,cross,True,False,False,0.16382356
3754266,Premier League,2015/2016,2015-09-27,Crystal Palace,Bakary Sako,32,15,1,106.7,58.9,0,Blocked,Left Foot,Open Play,Normal,Regular Play,False,True,False,False,False,False,False,False,False,True,pass,False,False,False,0.010658433
3754266,Premier League,2015/2016,2015-09-27,Crystal Palace,Bakary Sako,43,16,1,105.6,21.5,0,Blocked,Left Foot,Open Play,Normal,Regular Play,False,True,False,False,False,False,False,False,False,True,pass,False,False,False,0.008809964
3754266,Premier League,2015/2016,2015-09-27,Crystal Palace,Bakary Sako,44,0,1,108.4,45.1,0,Blocked,Left Foot,Open Play,Half Volley,From Corner,True,False,False,False,False,False,False,False,False,False,,False,False,False,0.070846625
3754266,Premier League,2015/2016,2015-09-27,Watford,Almen Abdi,45,58,1,93.8,35.4,0,Blocked,Right Foot,Free Kick,Normal,From Free Kick,True,False,False,True,False,False,False,False,False,False,,False,False,False,0.058507983
3754266,Premier League,2015/2016,2015-09-27,Watford,José Manuel Jurado Marín,46,20,2,93.2,36.1,0,Post,Right Foot,Free Kick,Normal,From Free Kick,True,False,False,True,False,False,False,False,False,False,,False,False,False,0.057795588
3754266,Premier League,2015/2016,2015-09-27,Watford,Troy Deeney,46,22,2,112.9,32.5,0,Off T,Head,Open Play,Normal,From Free Kick,True,False,False,False,False,False,False,False,False,False,,False,False,False,0.073593915
3754266,Premier League,2015/2016,2015-09-27,Watford,Almen Abdi,53,37,2,95.8,49.7,0,Saved,Right Foot,Open Play,Normal,Regular Play,False,True,False,False,False,True,False,False,False,True,pass,False,False,False,0.048125554
3754266,Premier League,2015/2016,2015-09-27,Crystal Palace,Bakary Sako,57,40,2,89.5,43.6,0,Saved,Left Foot,Free Kick,Normal,From Free Kick,True,False,False,True,False,False,False,False,False,False,,False,False,False,0.037926488
3754266,Premier League,2015/2016,2015-09-27,Crystal Palace,Bakary Sako,58,11,2,97.2,22.5,0,Blocked,Left Foot,Open Play,Normal,From Corner,True,False,False,False,False,False,False,False,False,False,,False,False,False,0.016309071
3754266,Premier League,2015/2016,2015-09-27,Crystal Palace,Dwight Gayle,59,16,2,107.1,40.7,0,Post,Right Foot,Open Play,Normal,Regular Play,False,True,False,False,False,True,False,False,False,True,cross,True,False,False,0.2407354
3754266,Premier League,2015/2016,2015-09-27,Watford,Ikechi Anya,60,37,2,92.0,31.9,0,Off T,Left Foot,Open Play,Half Volley,From Free Kick,True,False,False,False,False,True,False,False,False,False,,False,False,False,0.012254179
3754266,Premier League,2015/2016,2015-09-27,Crystal Palace,Yannick Bolasie Yala,61,32,2,83.4,51.1,0,Saved,Left Foot,Open Play,Half Volley,From Goal Kick,False,True,False,False,False,True,False,False,False,True,pass,False,False,False,0.0070969528
3754266,Premier League,2015/2016,2015-09-27,Crystal Palace,Yohan Cabaye,70,32,2,108.3,40.1,1,Goal,Right Foot,Penalty,Normal,Other,True,False,True,False,False,False,False,False,False,False,,False,False,False,0.7835
3754266,Premier League,2015/2016,2015-09-27,Watford,Odion Jude Ighalo,71,44,2,111.9,35.9,0,Blocked,Left Foot,Open Play,Half Volley,From Throw In,False,True,False,False,False,True,False,False,False,True,pass,False,False,False,0.12208092
3754266,Premier League,2015/2016,2015-09-27,Crystal Palace,Yannick Bolasie Yala,74,26,2,50.3,60.2,0,Wayward,Right Foot,Open Play,Half Volley,From Free Kick,True,False,False,False,False,False,False,False,False,False,,False,False,False,0.003677925
3754266,Premier League,2015/2016,2015-09-27,Crystal Palace,Dwight Gayle,77,58,2,117.2,45.1,0,Off T,Right Foot,Open Play,Normal,From Goal Kick,False,True,False,False,False,True,False,False,False,True,cross,True,False,False,0.17604782
